pointid,grid_code,X,Y,directSolarSummer,directSolarWinter,rugged_clip,jaxa_dem,NEW_jaxa_clip,Slope_NEW_DEM,Aspect_NEW_DEM,Current_Bio_1,Current_Bio12,Current_YFRW_SDM
2040,0.6666667,553505.706699997186661,-3617766.792500000447035,404.7872009,131.3181458,8.2462111,247,245,5.8680596,273.0186768,18.3187504,197.0000000,0.200247987489959
2041,0.0000000,553691.233800001442432,-3617766.792500000447035,404.1955872,128.7942200,3.6055512,254,254,2.9016008,51.7634315,18.3187504,197.0000000,0.200247987489959
2042,0.0000000,553783.997400000691414,-3617766.792500000447035,399.3708496,121.3233185,6.7082038,246,248,4.9707026,87.3047180,18.3187504,197.0000000,0.200247987489959
2043,0.0000000,553814.918600000441074,-3617766.792500000447035,397.6020203,118.1159286,6.2449980,243,245,4.9335442,103.2499084,18.3187504,197.0000000,0.200247987489959
2044,0.0000000,553845.839800000190735,-3617766.792500000447035,395.2171021,114.0715256,6.4031243,242,243,5.4340682,120.9982529,18.3187504,197.0000000,0.200247987489959
2045,1.0000000,553443.864299997687340,-3617797.713700000196695,404.3298950,137.2556305,10.6301460,242,239,7.6263785,292.8673706,18.3187504,197.0000000,0.200247987489959
2046,0.2500000,553474.785499997437000,-3617797.713700000196695,404.4007263,136.5685120,9.3808317,244,242,6.5443759,295.0645752,18.3187504,197.0000000,0.200247987489959
2047,0.2000000,553505.706699997186661,-3617797.713700000196695,405.5741577,136.6492615,10.0498753,247,245,6.8134780,293.8727112,18.3187504,197.0000000,0.200247987489959
2048,0.0000000,553691.233800001442432,-3617797.713700000196695,401.0517273,121.2406006,4.8989797,254,255,3.8661938,93.6462784,18.3187504,197.0000000,0.200247987489959
2049,0.0000000,553722.155000001192093,-3617797.713700000196695,399.0274048,118.0082932,7.7459669,252,253,5.1897202,105.7403641,18.3187504,197.0000000,0.200247987489959
2050,0.5000000,553753.076200000941753,-3617797.713700000196695,397.3354492,114.7048187,8.9442720,246,250,6.6900630,110.1341400,18.3187504,197.0000000,0.200247987489959
2051,0.0000000,587828.233099997043610,-3618632.585999999195337,403.0958862,128.0341797,2.2360680,219,218,0.9684176,222.1368713,18.3801250,209.0000000,0.104651951953292
2052,0.0000000,587859.154299996793270,-3618632.585999999195337,403.5157166,130.1667175,3.3166249,220,219,2.5224779,267.1336060,18.3801250,209.0000000,0.104651951953292
2053,0.0000000,587828.233099997043610,-3618663.507200000807643,403.5058899,129.9117432,2.6457512,219,218,1.6479402,293.7110596,18.3801250,209.0000000,0.104651951953292
2054,1.3333334,587859.154299996793270,-3618663.507200000807643,403.4465637,131.0338440,4.4721360,221,219,3.5778940,285.5733032,18.3801250,209.0000000,0.104651951953292
2055,5.4285712,587890.075499996542931,-3618663.507200000807643,404.0266724,135.0850983,6.7082038,222,221,5.3310676,290.3398132,18.3801250,209.0000000,0.104651951953292
2056,9.5000000,587920.996699996292591,-3618663.507200000807643,405.7548828,142.1744537,7.5498343,226,224,5.6266026,307.3793335,18.3801250,209.0000000,0.104651951953292
2057,0.0000000,587797.311899997293949,-3618694.428400000557303,403.6550903,129.7159882,2.2360680,219,218,1.5302421,304.0180054,18.3801250,209.0000000,0.104651951953292
2058,0.0000000,587828.233099997043610,-3618694.428400000557303,403.4730835,129.7771301,2.2360680,220,219,2.0524378,304.0006104,18.3801250,209.0000000,0.104651951953292
2059,4.0000000,587890.075499996542931,-3618694.428400000557303,402.5910950,135.5960541,8.6602545,223,222,6.4594560,287.3632507,18.3801250,209.0000000,0.104651951953292
2060,25.5000000,587920.996699996292591,-3618694.428400000557303,404.6426697,141.9862518,10.8166542,229,226,7.6802344,300.8311768,18.3801250,209.0000000,0.104651951953292
2061,31.7272720,587951.917900003492832,-3618694.428400000557303,406.4421997,147.4171295,10.3923044,231,229,7.4317183,322.1482849,18.3801250,209.0000000,0.104651951953292
2062,54.7000008,587982.839100003242493,-3618694.428400000557303,407.3738098,147.8987579,10.6301460,234,230,7.4128242,336.5820007,18.3801250,209.0000000,0.104651951953292
2063,0.0000000,587642.706000000238419,-3618725.349600000306964,403.3169250,128.2482758,1.7320508,217,216,0.9181814,267.1465759,18.3801250,209.0000000,0.104651951953292
2064,0.0000000,587673.627199999988079,-3618725.349600000306964,403.5445862,128.9825897,2.0000000,217,217,0.6843429,293.7239990,18.3801250,209.0000000,0.104651951953292
2065,0.0000000,587797.311899997293949,-3618725.349600000306964,403.3035583,129.2369232,2.6457512,219,219,1.3688745,293.7131348,18.3801250,209.0000000,0.104651951953292
2066,0.0000000,587828.233099997043610,-3618725.349600000306964,402.9217529,128.3946838,2.0000000,220,219,1.9358914,281.1802063,18.3801250,209.0000000,0.104651951953292
2067,0.0000000,587859.154299996793270,-3618725.349600000306964,401.8352661,130.1464081,5.6568542,221,220,4.6727672,276.5977478,18.3801250,209.0000000,0.104651951953292
2068,13.3333330,587951.917900003492832,-3618725.349600000306964,405.8122864,142.6376190,11.8743420,237,233,7.5359583,310.5921631,18.3801250,209.0000000,0.104651951953292
2069,15.6666670,587982.839100003242493,-3618725.349600000306964,407.4866028,144.9763031,10.0000000,237,235,6.2859063,331.6736145,18.3801250,209.0000000,0.104651951953292
2070,6.7500000,588013.760300002992153,-3618725.349600000306964,406.8983765,146.8266449,10.0498753,238,236,6.4023423,352.1667175,18.3801250,209.0000000,0.104651951953292
2071,4.5000000,588044.681500002741814,-3618725.349600000306964,406.2125244,149.2435913,11.4891253,237,235,7.6263680,23.7006016,18.3801250,209.0000000,0.104651951953292
2072,0.0000000,587673.627199999988079,-3618756.270800000056624,403.5874634,129.1320038,1.7320508,217,217,1.1033098,300.8469849,18.3801250,209.0000000,0.104651951953292
2073,0.0000000,587704.548399999737740,-3618756.270800000056624,403.3772888,128.3844910,2.0000000,218,217,0.9683635,285.5749207,18.3801250,209.0000000,0.104651951953292
2074,0.0000000,587735.469499997794628,-3618756.270800000056624,403.3142395,128.1690826,1.4142135,218,218,0.6848925,293.6871338,18.3801250,209.0000000,0.104651951953292
2075,0.0000000,587766.390699997544289,-3618756.270800000056624,403.2575684,128.0852051,1.7320508,218,218,0.9183289,267.1525269,18.3801250,209.0000000,0.104651951953292
2076,0.0000000,587797.311899997293949,-3618756.270800000056624,403.2158508,127.9019623,1.7320508,219,219,1.2617155,267.1364136,18.3801250,209.0000000,0.104651951953292
2077,0.0000000,587828.233099997043610,-3618756.270800000056624,402.7079773,128.2855377,2.4494898,220,219,2.2273951,281.1784973,18.3801250,209.0000000,0.104651951953292
2078,0.2500000,587859.154299996793270,-3618756.270800000056624,400.6719971,128.7257080,7.3484693,221,220,5.3311014,278.4534607,18.3801250,209.0000000,0.104651951953292
2079,2.6666667,587982.839100003242493,-3618756.270800000056624,407.2667236,139.3226318,8.1853523,240,238,4.3213124,307.3746643,18.3801250,209.0000000,0.104651951953292
2080,10.0000000,588044.681500002741814,-3618756.270800000056624,406.3328247,144.5186310,9.5916634,240,239,6.2861533,19.9731312,18.3801250,209.0000000,0.104651951953292
2081,4.3333335,588075.602700002491474,-3618756.270800000056624,405.1563110,146.6350861,10.3923044,238,236,7.6797180,30.8292046,18.3801250,209.0000000,0.104651951953292
2082,0.0000000,587797.311899997293949,-3618787.191899999976158,403.5040283,128.5143738,1.7320508,219,219,1.3687993,300.8403015,18.3801250,209.0000000,0.104651951953292
2083,0.0000000,587828.233099997043610,-3618787.191899999976158,402.6747742,128.5439758,3.1622777,220,219,2.5228040,288.9453430,18.3801250,209.0000000,0.104651951953292
2084,3.3333333,587859.154299996793270,-3618787.191899999976158,400.0282288,126.2000809,6.6332498,222,221,5.2259703,274.7369080,18.3801250,209.0000000,0.104651951953292
2085,9.0000000,587890.075499996542931,-3618787.191899999976158,397.2934265,122.8505096,10.8627806,226,225,7.9145408,264.9370422,18.3801250,209.0000000,0.104651951953292
2086,2.5000000,587920.996699996292591,-3618787.191899999976158,398.0613098,123.0558472,12.9228477,231,230,9.4478283,261.6120605,18.3801250,209.0000000,0.104651951953292
2087,4.1999998,588013.760300002992153,-3618787.191899999976158,406.3551025,136.5838013,5.1961522,243,241,2.8855219,316.5354004,18.3801250,209.0000000,0.104651951953292
2088,0.0000000,588044.681500002741814,-3618787.191899999976158,406.2211609,137.8161774,6.0000000,241,241,3.6937764,21.5822239,18.3801250,209.0000000,0.104651951953292
2089,7.4000001,588106.523900002241135,-3618787.191899999976158,404.0633850,143.1466827,11.4891253,235,237,7.8509827,49.8308411,18.3801250,209.0000000,0.104651951953292
2090,0.0000000,587797.311899997293949,-3618818.113099999725819,403.4092712,128.9195404,1.7320508,220,219,1.6486208,300.8186646,18.3801250,209.0000000,0.104651951953292
2091,6.5999999,587890.075499996542931,-3618818.113099999725819,396.4859924,118.8052521,8.9442720,224,224,6.7454276,253.1053009,18.3801250,209.0000000,0.104651951953292
2092,16.3999996,587920.996699996292591,-3618818.113099999725819,394.7254639,119.5886612,13.3790884,234,228,9.9947920,254.4164429,18.3801250,209.0000000,0.104651951953292
2093,5.0000000,587951.917900003492832,-3618818.113099999725819,397.2207031,123.1116867,13.8564062,238,234,9.5236263,258.5235901,18.3801250,209.0000000,0.104651951953292
2094,1.5000000,587982.839100003242493,-3618818.113099999725819,403.1225281,126.8373260,9.3808317,241,239,5.7966661,267.1407776,18.3801250,209.0000000,0.104651951953292
2095,3.4000001,588013.760300002992153,-3618818.113099999725819,403.8597717,130.0553589,5.3851647,243,242,2.2273259,281.1847229,18.3801250,209.0000000,0.104651951953292
2096,0.0000000,588044.681500002741814,-3618818.113099999725819,403.1488037,132.0301819,2.8284271,242,242,1.3689425,42.1329575,18.3801250,209.0000000,0.104651951953292
2097,0.5000000,588075.602700002491474,-3618818.113099999725819,403.3294067,133.0992126,5.1961522,241,241,3.7192075,65.3339157,18.3801250,209.0000000,0.104651951953292
2098,1.0000000,588106.523900002241135,-3618818.113099999725819,403.8491211,138.5632019,9.0553856,237,239,5.7004962,63.1723137,18.3801250,209.0000000,0.104651951953292
2099,0.0000000,587457.178800001740456,-3618849.034299999475479,403.7528381,130.4647369,1.4142135,216,215,0.6848480,330.5701294,18.3801250,209.0000000,0.104651951953292
2100,0.0000000,587488.100000001490116,-3618849.034299999475479,403.3763733,129.6979828,2.0000000,215,215,0.9678845,338.7231445,18.3801250,209.0000000,0.104651951953292
2101,0.0000000,587766.390699997544289,-3618849.034299999475479,403.6409912,129.0411072,1.0000000,219,219,0.4327537,312.1358337,18.3801250,209.0000000,0.104651951953292
2102,0.0000000,587797.311899997293949,-3618849.034299999475479,403.3490906,129.1351166,2.6457512,220,219,1.6484107,293.6990356,18.3801250,209.0000000,0.104651951953292
2103,11.1428576,587920.996699996292591,-3618849.034299999475479,394.0606995,117.3542023,14.5258389,233,226,10.1602135,256.5235291,18.3801250,209.0000000,0.104651951953292
2104,13.5000000,587951.917900003492832,-3618849.034299999475479,395.9479065,118.3464355,15.7480154,237,234,10.7430449,259.4447937,18.3801250,209.0000000,0.104651951953292
2105,2.0000000,588013.760300002992153,-3618849.034299999475479,402.6777954,122.5074692,6.0000000,242,242,2.7356830,248.7093964,18.3801250,209.0000000,0.104651951953292
2106,1.6000000,588044.681500002741814,-3618849.034299999475479,402.1759949,123.9731903,2.8284271,242,242,1.9596930,132.1287689,18.3801250,209.0000000,0.104651951953292
2107,0.0000000,588075.602700002491474,-3618849.034299999475479,402.4061890,123.8183136,4.4721360,239,241,3.4857571,105.5708008,18.3801250,209.0000000,0.104651951953292
2108,0.0000000,587488.100000001490116,-3618879.955499999225140,403.6402893,129.2103271,1.4142135,216,216,0.6845886,330.5715637,18.3801250,209.0000000,0.104651951953292
2109,0.0000000,587519.021200001239777,-3618879.955499999225140,403.4079285,128.6064148,2.0000000,216,216,1.2616826,281.1821899,18.3801250,209.0000000,0.104651951953292
2110,0.0000000,587766.390699997544289,-3618879.955499999225140,403.4107666,129.1209717,1.7320508,220,219,0.8657845,312.1423035,18.3801250,209.0000000,0.104651951953292
2111,7.4166665,587951.917900003492832,-3618879.955499999225140,395.1803894,116.1253510,16.4012203,236,233,10.8588943,255.2506104,18.3801250,209.0000000,0.104651951953292
2112,1.0000000,588013.760300002992153,-3618879.955499999225140,402.4469604,121.4288177,6.7082038,241,241,3.9141619,228.4756012,18.3801250,209.0000000,0.104651951953292
2113,0.0000000,587519.021200001239777,-3618910.876700000837445,403.4637146,128.7376862,2.0000000,217,216,0.9677745,285.5852661,18.3801250,209.0000000,0.104651951953292
2114,0.0000000,587549.942400000989437,-3618910.876700000837445,403.6626892,129.3296509,1.7320508,217,217,1.1037123,300.7992249,18.3801250,209.0000000,0.104651951953292
2115,0.0000000,587766.390699997544289,-3618910.876700000837445,403.9270020,129.9642639,2.0000000,220,220,0.9678519,285.5785828,18.3801250,209.0000000,0.104651951953292
2116,1.0000000,587951.917900003492832,-3618910.876700000837445,396.1929626,117.1732864,14.4568319,233,231,9.8684120,255.5075073,18.3801250,209.0000000,0.104651951953292
2117,9.5555553,587982.839100003242493,-3618910.876700000837445,401.5030212,117.6584930,10.7703295,237,236,6.9594965,244.5182800,18.3801250,209.0000000,0.104651951953292
2118,0.0000000,588044.681500002741814,-3618910.876700000837445,404.0019531,127.0424347,3.0000000,240,240,1.2622958,177.1343384,18.3801250,209.0000000,0.104651951953292
2119,0.0000000,587549.942400000989437,-3618941.797900000587106,403.4637451,128.6240845,1.7320508,218,217,1.1036823,300.8135986,18.3801250,209.0000000,0.104651951953292
2120,0.0000000,587766.390699997544289,-3618941.797900000587106,405.6010132,134.9113617,2.0000000,220,220,2.4663937,312.1445923,18.3801250,209.0000000,0.104651951953292
2121,9.5000000,587982.839100003242493,-3618941.797900000587106,401.8859863,121.6118927,10.5830050,235,234,7.1102834,253.6430969,18.3801250,209.0000000,0.104651951953292
2122,0.0000000,588044.681500002741814,-3618941.797900000587106,405.2384338,131.5233154,3.6055512,240,240,1.2988662,293.6970215,18.3801250,209.0000000,0.104651951953292
2123,0.0000000,587580.863600000739098,-3618972.719100000336766,403.6691589,129.3520508,1.7320508,218,218,1.1036749,300.8364868,18.3801250,209.0000000,0.104651951953292
2124,2.0000000,587766.390699997544289,-3618972.719100000336766,406.2286072,144.1003723,7.2801099,221,221,6.4095273,330.5739136,18.3801250,209.0000000,0.104651951953292
2125,8.1250000,588013.760300002992153,-3618972.719100000336766,405.5737305,130.9700775,9.4339809,239,238,5.8910418,279.9443970,18.3801250,209.0000000,0.104651951953292
2126,1.0000000,588044.681500002741814,-3618972.719100000336766,405.8639526,133.5041504,5.6568542,242,241,2.8855989,312.1343079,18.3801250,209.0000000,0.104651951953292
2127,0.0000000,587580.863600000739098,-3619003.640300000086427,403.9957275,130.5242157,2.6457512,219,218,1.7311109,312.1325989,18.3801250,209.0000000,0.104651951953292
2128,2.0000000,587766.390699997544289,-3619003.640300000086427,403.8569031,154.0110016,14.3178215,226,224,11.2468414,327.3995972,18.3801250,209.0000000,0.104651951953292
2129,0.0000000,587611.784800000488758,-3619034.561499999836087,404.0147095,130.8747101,3.0000000,221,220,2.0526547,293.7045898,18.3801250,209.0000000,0.104651951953292
2130,17.0000000,587766.390699997544289,-3619034.561499999836087,401.9679565,161.2010345,22.0907211,233,230,15.8114252,324.6705017,18.3801250,209.0000000,0.104651951953292
2131,17.0000000,587797.311899997293949,-3619034.561499999836087,403.9913025,164.7741241,22.8035088,237,235,15.7897072,333.8048401,18.3801250,209.0000000,0.104651951953292
2132,0.0000000,587611.784800000488758,-3619065.482699999585748,403.4336243,129.0568848,2.4494898,220,220,2.1639221,267.1418152,18.3801250,209.0000000,0.104651951953292
2133,28.4285717,587797.311899997293949,-3619065.482699999585748,406.7704773,157.2124329,20.8566532,246,245,11.7557907,328.3305359,18.3801250,209.0000000,0.104651951953292
2134,8.0000000,587828.233099997043610,-3619065.482699999585748,407.2743835,158.4747620,17.7200451,248,247,10.3573551,339.6136780,18.3801250,209.0000000,0.104651951953292
2135,0.0000000,587611.784800000488758,-3619096.403899999335408,403.5103760,130.2855682,3.7416575,221,220,3.1485238,296.8832397,18.3801250,209.0000000,0.104651951953292
2136,0.5000000,587642.706000000238419,-3619096.403899999335408,402.3811340,133.1901703,6.0000000,223,221,4.9241996,302.1353455,18.3801250,209.0000000,0.104651951953292
2137,8.0000000,587828.233099997043610,-3619096.403899999335408,399.1863708,140.2008820,9.5393925,251,251,3.0125256,312.1402588,18.3801250,209.0000000,0.104651951953292
2138,15.0000000,587859.154299996793270,-3619096.403899999335408,401.5317993,144.6944275,11.1803398,254,253,2.6323762,336.1023560,18.3801250,209.0000000,0.104651951953292
2139,7.8000002,587890.075499996542931,-3619096.403899999335408,404.2164917,146.8407135,10.6301460,254,253,3.4870470,347.1283264,18.3801250,209.0000000,0.104651951953292
2140,10.0000000,587920.996699996292591,-3619096.403899999335408,405.8103638,147.6501465,11.2249718,253,253,4.6234708,5.6717892,18.3801250,209.0000000,0.104651951953292
2141,3.7500000,587642.706000000238419,-3619127.325099999085069,401.5491028,126.1814804,5.8309517,223,223,4.7420526,289.7603760,18.3801250,209.0000000,0.104651951953292
2142,4.5999999,587673.627199999988079,-3619127.325099999085069,397.6346436,120.2632904,9.5393925,228,226,7.0321178,280.5346680,18.3801250,209.0000000,0.104651951953292
2143,4.1666665,587704.548399999737740,-3619127.325099999085069,388.8169250,111.1308975,16.3401356,237,231,10.6301947,267.1420288,18.3801250,209.0000000,0.104651951953292
2144,2.0000000,587735.469499997794628,-3619127.325099999085069,388.5710449,102.6472778,19.3649158,244,239,11.9347696,257.6799927,18.3801250,209.0000000,0.104651951953292
2145,2.0000000,587797.311899997293949,-3619127.325099999085069,388.2755432,96.3297577,12.1243553,248,248,8.0345535,216.9467773,18.3801250,209.0000000,0.104651951953292
2146,3.5000000,587828.233099997043610,-3619127.325099999085069,389.8835449,98.8592072,11.6189499,251,250,8.0287857,208.1049194,18.3801250,209.0000000,0.104651951953292
2147,5.0000000,587859.154299996793270,-3619127.325099999085069,392.2546692,102.9308701,9.5393925,253,251,7.0838261,206.1952057,18.3801250,209.0000000,0.104651951953292
2148,1.0000000,587890.075499996542931,-3619127.325099999085069,397.1284485,111.0947571,8.4261494,254,253,5.3388405,214.0125427,18.3801250,209.0000000,0.104651951953292
2149,4.0000000,587920.996699996292591,-3619127.325099999085069,401.5103760,119.7133331,6.5574384,254,254,2.0524650,210.8553009,18.3801250,209.0000000,0.104651951953292
2150,2.6666667,587951.917900003492832,-3619127.325099999085069,403.8187561,126.0216141,4.1231055,253,253,1.2235794,56.1620293,18.3801250,209.0000000,0.104651951953292
2151,4.6666665,587735.469499997794628,-3619158.246300000697374,387.7460022,101.6875916,16.9115353,239,235,11.5384579,228.2558594,18.3801250,209.0000000,0.104651951953292
2152,2.6666667,587766.390699997544289,-3619158.246300000697374,386.5036926,96.1800842,17.1172428,241,240,11.6150646,208.8415070,18.3801250,209.0000000,0.104651951953292
2153,2.0000000,587797.311899997293949,-3619158.246300000697374,386.5317688,93.7756119,16.8226032,242,242,11.9349289,194.2411804,18.3801250,209.0000000,0.104651951953292
2154,1.0000000,587890.075499996542931,-3619158.246300000697374,392.9889832,105.2780991,13.4536238,250,249,8.9304886,209.3346100,18.3801250,209.0000000,0.104651951953292
2155,3.2000000,587920.996699996292591,-3619158.246300000697374,397.8863220,112.8031387,10.8166542,252,252,6.3436928,207.2096863,18.3801250,209.0000000,0.104651951953292
2156,3.7500000,587951.917900003492832,-3619158.246300000697374,401.4778137,119.6729507,6.4807405,253,253,2.8197846,182.8578796,18.3801250,209.0000000,0.104651951953292
2157,2.7500000,587951.917900003492832,-3619189.167500000447035,400.7287292,118.4373169,7.1414285,250,250,4.1563525,206.8867493,18.3801250,209.0000000,0.104651951953292
2158,0.0000000,581087.412600003182888,-3620116.803300000727177,404.7931519,129.6768646,4.1231055,242,241,0.4326551,96.6242523,18.3801250,209.0000000,0.104651951953292
2159,0.0000000,581118.333800002932549,-3620147.724500000476837,404.3373413,129.8420410,3.7416575,243,242,3.1191041,287.7242737,18.3801250,209.0000000,0.104651951953292
2160,0.0000000,581149.255000002682209,-3620147.724500000476837,404.6400452,129.7513885,4.8989797,245,244,2.9019568,287.1572571,18.3801250,209.0000000,0.104651951953292
2161,0.0000000,581149.255000002682209,-3620178.645700000226498,404.0523071,128.0719299,4.3588991,245,244,2.7701685,278.4738464,18.3801250,209.0000000,0.104651951953292
2162,0.0000000,581180.176200002431870,-3620178.645700000226498,403.8636475,127.3993378,3.0000000,246,246,0.9183588,278.4917908,18.3801250,209.0000000,0.104651951953292
2163,0.0000000,581180.176200002431870,-3620209.566899999976158,402.8797913,124.5423431,3.7416575,246,246,1.5602236,222.1641998,18.3801250,209.0000000,0.104651951953292
2164,0.0000000,581211.097400002181530,-3620209.566899999976158,402.7846375,123.7626114,3.1622777,245,246,1.8613821,155.3621521,18.3801250,209.0000000,0.104651951953292
2165,0.0000000,581242.018600001931190,-3620240.488099999725819,405.2048950,130.3130646,3.7416575,244,244,1.5302243,222.1820374,18.3801250,209.0000000,0.104651951953292
2166,0.0000000,582942.684299997985363,-3620240.488099999725819,404.4777832,120.3263321,13.7113094,244,249,8.5780077,112.1762466,18.3801250,209.0000000,0.104651951953292
2167,0.0000000,582973.605499997735023,-3620240.488099999725819,404.3683777,134.2229309,12.6095200,243,243,1.2622665,105.5784225,18.3801250,209.0000000,0.104651951953292
2168,1.6666666,583004.526699997484684,-3620240.488099999725819,399.6214600,145.3946381,14.6287384,252,243,8.6892834,305.8362427,18.3801250,209.0000000,0.104651951953292
2169,0.0000000,581242.018600001931190,-3620271.409299999475479,405.6097717,137.5792236,5.4772258,244,244,3.9731457,277.4804688,18.3801250,209.0000000,0.104651951953292
2170,0.0000000,581272.939800001680851,-3620271.409299999475479,406.2288513,137.4616852,6.9282031,247,246,4.7710347,301.8647461,18.3801250,209.0000000,0.104651951953292
2171,0.0000000,582911.763099998235703,-3620271.409299999475479,402.1227417,110.6644135,14.3178215,245,252,9.1112785,118.9879303,18.3801250,209.0000000,0.104651951953292
2172,1.0000000,582942.684299997985363,-3620271.409299999475479,405.3173828,138.4563751,12.2474489,244,246,4.4481091,112.7139816,18.3801250,209.0000000,0.104651951953292
2173,6.0000000,583004.526699997484684,-3620271.409299999475479,399.8977966,146.6744385,18.0277557,258,247,12.7760363,302.0397949,18.3801250,209.0000000,0.104651951953292
2174,5.0000000,583035.447899997234344,-3620271.409299999475479,401.2683105,141.8621063,20.5669632,263,255,14.0600338,304.0299072,18.3801250,209.0000000,0.104651951953292
2175,9.0000000,583066.369099996984005,-3620271.409299999475479,401.0202637,137.1577301,19.5959187,265,262,12.8064489,300.8529358,18.3801250,209.0000000,0.104651951953292
2176,0.0000000,581272.939800001680851,-3620302.330499999225140,406.0067139,134.8180237,7.6811457,249,248,4.9714212,303.4202576,18.3801250,209.0000000,0.104651951953292
2177,0.0000000,581303.861000001430511,-3620302.330499999225140,405.9331665,133.2467651,6.7082038,251,251,3.4186478,318.5076599,18.3801250,209.0000000,0.104651951953292
2178,1.0000000,582911.763099998235703,-3620302.330499999225140,405.1389465,119.3188477,13.3041344,244,247,5.9226623,123.1845093,18.3801250,209.0000000,0.104651951953292
2179,0.0000000,583066.369099996984005,-3620302.330499999225140,401.0173950,132.5560150,15.2970581,267,265,10.6262474,289.5450134,18.3801250,209.0000000,0.104651951953292
2180,8.0000000,583097.290299996733665,-3620302.330499999225140,400.5188293,132.8233643,13.8924437,272,270,10.2488108,286.1334229,18.3801250,209.0000000,0.104651951953292
2181,0.5000000,583128.211499996483326,-3620302.330499999225140,399.1768494,136.4627533,14.1421356,276,275,11.1154346,287.7175598,18.3801250,209.0000000,0.104651951953292
2182,0.0000000,583159.132700003683567,-3620302.330499999225140,397.0259705,140.0587158,17.1755638,286,280,13.0734081,288.7013855,18.3801250,209.0000000,0.104651951953292
2183,40.7500000,583190.053900003433228,-3620302.330499999225140,394.2717896,141.3093872,19.6468830,292,287,15.1559248,288.2857056,18.3801250,209.0000000,0.104651951953292
2184,0.0000000,581303.861000001430511,-3620333.251700000837445,403.7554626,125.7228546,4.6904159,252,252,1.1037998,317.3733215,18.3801250,209.0000000,0.104651951953292
2185,0.0000000,582880.841899998486042,-3620333.251700000837445,403.8815308,117.0375671,10.8627806,244,248,5.8284512,130.5226135,18.3801250,209.0000000,0.104651951953292
2186,13.0000000,583190.053900003433228,-3620333.251700000837445,396.3186646,147.2615509,21.6101837,296,291,16.5089493,294.2114868,18.3801250,209.0000000,0.104651951953292
2187,26.5000000,583220.975100003182888,-3620333.251700000837445,396.1741943,142.9815826,23.3880310,303,299,17.0142899,291.0230713,18.3801250,209.0000000,0.104651951953292
2188,16.3333340,583251.896300002932549,-3620333.251700000837445,393.7309875,135.3105621,24.2280827,310,307,16.9164658,284.3391724,18.3801250,209.0000000,0.104651951953292
2189,0.0000000,581303.861000001430511,-3620364.172900000587106,400.1053467,116.5704803,4.7958317,252,252,2.8201303,177.1848297,18.3801250,209.0000000,0.104651951953292
2190,0.0000000,581334.782200001180172,-3620364.172900000587106,400.5574341,117.8821945,4.7958317,252,252,3.5784352,189.7019958,18.3801250,209.0000000,0.104651951953292
2191,0.0000000,581365.703400000929832,-3620364.172900000587106,401.2341919,120.2361908,4.6904159,253,252,3.9139059,218.3582764,18.3801250,209.0000000,0.104651951953292
2192,0.0000000,581396.624600000679493,-3620364.172900000587106,404.4293213,123.6561279,5.5677643,255,254,3.7808714,242.7299957,18.3801250,209.0000000,0.104651951953292
2193,0.0000000,582849.920699998736382,-3620364.172900000587106,403.5236511,119.5951462,7.4833150,245,248,4.1114197,141.6262360,18.3801250,209.0000000,0.104651951953292
2194,0.5000000,582880.841899998486042,-3620364.172900000587106,404.5021057,126.6861343,8.3066235,244,245,1.9588970,125.8213501,18.3801250,209.0000000,0.104651951953292
2195,6.7500000,583282.817500002682209,-3620364.172900000587106,396.2685242,134.8876801,23.1300678,328,319,15.4892044,286.6053162,18.3801250,209.0000000,0.104651951953292
2196,1.2000000,583313.738700002431870,-3620364.172900000587106,393.8601074,131.3853607,22.6053085,336,329,16.1306705,277.6525574,18.3801250,209.0000000,0.104651951953292
2197,2.5000000,581396.624600000679493,-3620395.094100000336766,403.3663635,123.9380722,7.6157732,253,252,5.3312449,243.5362549,18.3801250,209.0000000,0.104651951953292
2198,1.0000000,581427.545800000429153,-3620395.094100000336766,404.9230652,127.5108261,6.4807405,256,255,3.9733040,259.5762024,18.3801250,209.0000000,0.104651951953292
2199,0.0000000,582818.999499998986721,-3620395.094100000336766,403.9877930,125.4761047,4.3588991,245,247,2.5232041,116.8991089,18.3801250,209.0000000,0.104651951953292
2200,1.0000000,582849.920699998736382,-3620395.094100000336766,405.1740723,128.2212524,4.1231055,245,246,1.5304449,110.3586121,18.3801250,209.0000000,0.104651951953292
2201,1.2500000,583344.659900002181530,-3620395.094100000336766,389.5893250,134.4060974,24.3515911,344,339,18.2859097,280.9608459,18.3801250,209.0000000,0.104651951953292
2202,5.0000000,583375.581000000238419,-3620395.094100000336766,382.6539612,127.9219666,29.6141853,355,349,20.4718590,276.0925293,18.3801250,209.0000000,0.104651951953292
2203,7.6666665,583406.502199999988079,-3620395.094100000336766,386.7797241,121.2298355,30.5286751,367,363,20.8217583,271.7967529,18.3801250,209.0000000,0.104651951953292
2204,23.6666660,583437.423399999737740,-3620395.094100000336766,396.3730469,115.5540619,27.9105721,375,375,18.3482456,268.0037231,18.3801250,209.0000000,0.104651951953292
2205,0.5000000,583468.344599999487400,-3620395.094100000336766,392.5586853,111.3460770,22.7156334,392,387,10.9600897,258.5122681,18.3801250,209.0000000,0.104651951953292
2206,0.0000000,583499.265799999237061,-3620395.094100000336766,361.6588440,77.3220139,21.7715416,388,392,11.0961294,166.8467865,18.3801250,209.0000000,0.104651951953292
